,Time,Filled Orders,Discarded Orders,Revenue,Costs
0,0,1,0,60,119.76225103287656
1,1,2,0,120,129.2867530986297
2,2,3,0,180,128.5735061972594
3,3,4,0,240,117.62251032876566
4,4,3,1,180,107.90926342739535
5,5,0,3,0,119.90926342739535
6,6,1,1,60,112.67151446027191
7,7,2,1,120,107.19601652602503
8,8,0,2,0,113.19601652602503
9,9,1,1,60,111.9582675589016
10,10,2,0,120,100.48276962465472
11,11,0,2,0,112.48276962465472
12,12,1,1,60,111.24502065753128
13,13,1,1,60,116.00727169040785
14,14,0,1,0,116.00727169040785
15,15,0,1,0,116.00727169040785
16,16,0,1,0,116.00727169040785
17,17,0,1,0,116.00727169040785
18,18,0,1,0,116.00727169040785
19,19,0,1,0,116.00727169040785
20,20,0,1,0,116.00727169040785
21,21,0,1,0,116.00727169040785
22,22,0,1,0,116.00727169040785
23,23,0,1,0,116.00727169040785
24,24,0,1,0,116.00727169040785
25,25,0,1,0,116.00727169040785
26,26,0,1,0,116.00727169040785
27,27,0,1,0,116.00727169040785
28,28,0,1,0,116.00727169040785
29,29,0,1,0,116.00727169040785
30,30,0,1,0,116.00727169040785
31,31,0,1,0,116.00727169040785
32,32,0,1,0,116.00727169040785
33,33,0,1,0,116.00727169040785
34,34,0,1,0,116.00727169040785
35,35,0,1,0,116.00727169040785
36,36,0,1,0,116.00727169040785
37,37,0,1,0,116.00727169040785
38,38,0,1,0,116.00727169040785
39,39,0,1,0,116.00727169040785
40,40,0,1,0,116.00727169040785
41,41,0,1,0,116.00727169040785
42,42,0,1,0,116.00727169040785
43,43,0,1,0,116.00727169040785
44,44,0,1,0,116.00727169040785
45,45,0,1,0,116.00727169040785
46,46,0,1,0,116.00727169040785
47,47,0,1,0,116.00727169040785
48,48,0,1,0,116.00727169040785
49,49,0,1,0,116.00727169040785
50,50,0,1,0,116.00727169040785
51,51,0,1,0,116.00727169040785
52,52,0,1,0,116.00727169040785
53,53,0,1,0,116.00727169040785
54,54,0,1,0,116.00727169040785
55,55,0,1,0,116.00727169040785
56,56,0,1,0,116.00727169040785
57,57,0,1,0,116.00727169040785
58,58,0,1,0,116.00727169040785
59,59,0,1,0,116.00727169040785
60,60,0,1,0,116.00727169040785
61,61,0,1,0,116.00727169040785
62,62,0,1,0,116.00727169040785
63,63,0,1,0,116.00727169040785
64,64,0,1,0,116.00727169040785
65,65,0,1,0,116.00727169040785
66,66,0,1,0,116.00727169040785
67,67,0,1,0,116.00727169040785
68,68,0,1,0,116.00727169040785
69,69,0,1,0,116.00727169040785
70,70,0,1,0,116.00727169040785
71,71,0,1,0,116.00727169040785
72,72,0,1,0,116.00727169040785
73,73,0,1,0,116.00727169040785
74,74,0,1,0,116.00727169040785
75,75,0,1,0,116.00727169040785
76,76,0,1,0,116.00727169040785
77,77,0,1,0,116.00727169040785
78,78,0,1,0,116.00727169040785
79,79,0,1,0,116.00727169040785
80,80,0,1,0,116.00727169040785
81,81,0,1,0,116.00727169040785
82,82,0,1,0,116.00727169040785
83,83,0,1,0,116.00727169040785
84,84,0,1,0,116.00727169040785
85,85,0,1,0,116.00727169040785
86,86,0,1,0,116.00727169040785
87,87,0,1,0,116.00727169040785
88,88,0,1,0,116.00727169040785
89,89,0,1,0,116.00727169040785
90,90,0,1,0,116.00727169040785
91,91,0,1,0,116.00727169040785
92,92,0,1,0,116.00727169040785
93,93,0,1,0,116.00727169040785
94,94,0,1,0,116.00727169040785
95,95,0,1,0,116.00727169040785
96,96,0,1,0,116.00727169040785
97,97,0,1,0,116.00727169040785
98,98,0,1,0,116.00727169040785
99,99,0,1,0,116.00727169040785
