,Time,Filled Orders,Discarded Orders,Revenue,Costs
0,0,1,0,50,130.0
1,1,2,0,100,130.0
2,2,3,0,150,100.0
3,3,3,1,150,105.0
4,4,3,1,150,105.0
5,5,2,1,100,105.0
6,6,2,1,100,105.0
7,7,2,1,100,105.0
8,8,2,1,100,105.0
9,9,2,1,100,105.0
10,10,2,1,100,105.0
11,11,2,1,100,105.0
12,12,2,1,100,105.0
13,13,2,1,100,105.0
14,14,2,1,100,105.0
15,15,2,1,100,105.0
16,16,2,1,100,105.0
17,17,2,1,100,105.0
18,18,2,1,100,105.0
19,19,2,1,100,105.0
20,20,2,1,100,105.0
21,21,2,1,100,105.0
22,22,2,1,100,105.0
23,23,2,1,100,105.0
24,24,2,1,100,105.0
25,25,2,1,100,105.0
26,26,2,1,100,105.0
27,27,2,1,100,105.0
28,28,2,1,100,105.0
29,29,2,1,100,105.0
30,30,2,1,100,105.0
31,31,2,1,100,105.0
32,32,2,1,100,105.0
33,33,2,1,100,105.0
34,34,2,1,100,105.0
35,35,2,1,100,105.0
36,36,2,1,100,105.0
37,37,2,1,100,105.0
38,38,2,1,100,105.0
39,39,2,1,100,105.0
40,40,2,1,100,105.0
41,41,2,1,100,105.0
42,42,2,1,100,105.0
43,43,2,1,100,105.0
44,44,2,1,100,105.0
45,45,2,1,100,105.0
46,46,2,1,100,105.0
47,47,2,1,100,105.0
48,48,2,1,100,105.0
49,49,2,1,100,105.0
50,50,2,1,100,105.0
51,51,2,1,100,105.0
52,52,2,1,100,105.0
53,53,2,1,100,105.0
54,54,2,1,100,105.0
55,55,2,1,100,105.0
56,56,2,1,100,105.0
57,57,2,1,100,105.0
58,58,2,1,100,105.0
59,59,2,1,100,105.0
60,60,2,1,100,105.0
61,61,2,1,100,105.0
62,62,2,1,100,105.0
63,63,2,1,100,105.0
64,64,2,1,100,105.0
65,65,2,1,100,105.0
66,66,2,1,100,105.0
67,67,2,1,100,105.0
68,68,2,1,100,105.0
69,69,2,1,100,105.0
70,70,2,1,100,105.0
71,71,2,1,100,105.0
72,72,2,1,100,105.0
73,73,2,1,100,105.0
74,74,2,1,100,105.0
75,75,2,1,100,105.0
76,76,2,1,100,105.0
77,77,2,1,100,105.0
78,78,2,1,100,105.0
79,79,2,1,100,105.0
80,80,2,1,100,105.0
81,81,2,1,100,105.0
82,82,2,1,100,105.0
83,83,2,1,100,105.0
84,84,2,1,100,105.0
85,85,2,1,100,105.0
86,86,2,1,100,105.0
87,87,2,1,100,105.0
88,88,2,1,100,105.0
89,89,2,1,100,105.0
90,90,2,1,100,105.0
91,91,2,1,100,105.0
92,92,2,1,100,105.0
93,93,2,1,100,105.0
94,94,2,1,100,105.0
95,95,2,1,100,105.0
96,96,2,1,100,105.0
97,97,2,1,100,105.0
98,98,2,1,100,105.0
99,99,2,1,100,105.0
