,Time,Filled Orders,Discarded Orders,Revenue,Costs
0,0,1,0,60,119.50117275867404
1,1,2,0,120,128.50351827602213
2,2,3,0,180,127.00703655204427
3,3,4,0,240,115.01172758674045
4,4,1,2,60,116.51290034541451
5,5,0,2,0,116.51290034541451
6,6,0,2,0,116.51290034541451
7,7,2,0,120,113.5152458627626
8,8,3,0,180,112.01876413878475
9,9,1,2,60,113.51993689745879
10,10,0,2,0,113.51993689745879
11,11,0,1,0,107.51993689745879
12,12,0,1,0,107.51993689745879
13,13,0,1,0,107.51993689745879
14,14,0,1,0,107.51993689745879
15,15,0,1,0,107.51993689745879
16,16,0,1,0,107.51993689745879
17,17,0,1,0,107.51993689745879
18,18,0,1,0,107.51993689745879
19,19,0,1,0,107.51993689745879
20,20,0,1,0,107.51993689745879
21,21,0,1,0,107.51993689745879
22,22,0,1,0,107.51993689745879
23,23,0,1,0,107.51993689745879
24,24,0,1,0,107.51993689745879
25,25,0,1,0,107.51993689745879
26,26,0,1,0,107.51993689745879
27,27,0,1,0,107.51993689745879
28,28,0,1,0,107.51993689745879
29,29,0,1,0,107.51993689745879
30,30,0,1,0,107.51993689745879
31,31,0,1,0,107.51993689745879
32,32,0,1,0,107.51993689745879
33,33,0,1,0,107.51993689745879
34,34,0,1,0,107.51993689745879
35,35,0,1,0,107.51993689745879
36,36,0,1,0,107.51993689745879
37,37,0,1,0,107.51993689745879
38,38,0,1,0,107.51993689745879
39,39,0,1,0,107.51993689745879
40,40,0,1,0,107.51993689745879
41,41,0,1,0,107.51993689745879
42,42,0,1,0,107.51993689745879
43,43,0,1,0,107.51993689745879
44,44,0,1,0,107.51993689745879
45,45,0,1,0,107.51993689745879
46,46,0,1,0,107.51993689745879
47,47,0,1,0,107.51993689745879
48,48,0,1,0,107.51993689745879
49,49,0,1,0,107.51993689745879
50,50,0,1,0,107.51993689745879
51,51,0,1,0,107.51993689745879
52,52,0,1,0,107.51993689745879
53,53,0,1,0,107.51993689745879
54,54,0,1,0,107.51993689745879
55,55,0,1,0,107.51993689745879
56,56,0,1,0,107.51993689745879
57,57,0,1,0,107.51993689745879
58,58,0,1,0,107.51993689745879
59,59,0,1,0,107.51993689745879
60,60,0,1,0,107.51993689745879
61,61,0,1,0,107.51993689745879
62,62,0,1,0,107.51993689745879
63,63,0,1,0,107.51993689745879
64,64,0,1,0,107.51993689745879
65,65,0,1,0,107.51993689745879
66,66,0,1,0,107.51993689745879
67,67,0,1,0,107.51993689745879
68,68,0,1,0,107.51993689745879
69,69,0,1,0,107.51993689745879
70,70,0,1,0,107.51993689745879
71,71,0,1,0,107.51993689745879
72,72,0,1,0,107.51993689745879
73,73,0,1,0,107.51993689745879
74,74,0,1,0,107.51993689745879
75,75,0,1,0,107.51993689745879
76,76,0,1,0,107.51993689745879
77,77,0,1,0,107.51993689745879
78,78,0,1,0,107.51993689745879
79,79,0,1,0,107.51993689745879
80,80,0,1,0,107.51993689745879
81,81,0,1,0,107.51993689745879
82,82,0,1,0,107.51993689745879
83,83,0,1,0,107.51993689745879
84,84,0,1,0,107.51993689745879
85,85,0,1,0,107.51993689745879
86,86,0,1,0,107.51993689745879
87,87,0,1,0,107.51993689745879
88,88,0,1,0,107.51993689745879
89,89,0,1,0,107.51993689745879
90,90,0,1,0,107.51993689745879
91,91,0,1,0,107.51993689745879
92,92,0,1,0,107.51993689745879
93,93,0,1,0,107.51993689745879
94,94,0,1,0,107.51993689745879
95,95,0,1,0,107.51993689745879
96,96,0,1,0,107.51993689745879
97,97,0,1,0,107.51993689745879
98,98,0,1,0,107.51993689745879
99,99,0,1,0,107.51993689745879
