,Time,Filled Orders,Discarded Orders,Revenue,Costs
0,0,1,0,60,119.50117275867404
1,1,2,0,120,128.50351827602213
2,2,3,0,180,127.00703655204427
3,3,4,0,240,115.01172758674045
4,4,2,2,120,121.01407310408855
5,5,2,1,120,109.01641862143664
6,6,0,2,0,115.01641862143664
7,7,0,2,0,115.01641862143664
8,8,0,1,0,109.01641862143664
9,9,0,1,0,109.01641862143664
10,10,0,1,0,109.01641862143664
11,11,0,1,0,109.01641862143664
12,12,0,1,0,109.01641862143664
13,13,1,1,60,113.51759138011069
14,14,2,0,120,101.51993689745879
15,15,0,2,0,113.51993689745879
16,16,1,1,60,112.02110965613284
17,17,2,0,120,100.02345517348093
18,18,0,2,0,112.02345517348093
19,19,1,1,60,110.52462793215498
20,20,1,1,60,115.02580069082903
21,21,0,1,0,115.02580069082903
22,22,2,0,120,103.02814620817712
23,23,1,1,60,113.52931896685116
24,24,0,2,0,119.52931896685116
25,25,2,0,120,101.53166448419927
26,26,1,1,60,112.03283724287331
27,27,0,2,0,118.03283724287331
28,28,2,0,120,100.0351827602214
29,29,1,1,60,110.53635551889546
30,30,0,2,0,116.53635551889546
31,31,1,1,60,115.0375282775695
32,32,2,0,120,103.0398737949176
33,33,0,2,0,115.0398737949176
34,34,1,1,60,113.54104655359164
35,35,2,0,120,101.54339207093975
36,36,0,2,0,113.54339207093975
37,37,1,1,60,112.04456482961379
38,38,2,0,120,100.04691034696188
39,39,0,2,0,112.04691034696188
40,40,1,1,60,110.54808310563594
41,41,1,1,60,115.04925586430998
42,42,0,1,0,115.04925586430998
43,43,2,0,120,103.05160138165807
44,44,1,1,60,113.55277414033212
45,45,0,2,0,119.55277414033212
46,46,2,0,120,101.55511965768022
47,47,1,1,60,112.05629241635427
48,48,0,2,0,118.05629241635427
49,49,2,0,120,100.05863793370236
50,50,1,1,60,110.55981069237642
51,51,0,2,0,116.55981069237642
52,52,1,1,60,115.06098345105046
53,53,2,0,120,103.06332896839855
54,54,0,2,0,115.06332896839855
55,55,1,1,60,113.5645017270726
56,56,2,0,120,101.5668472444207
57,57,0,2,0,113.5668472444207
58,58,1,1,60,112.06802000309474
59,59,2,0,120,100.07036552044283
60,60,0,2,0,112.07036552044283
61,61,1,1,60,110.5715382791169
62,62,1,1,60,115.07271103779094
63,63,0,1,0,115.07271103779094
64,64,2,0,120,103.07505655513903
65,65,1,1,60,113.57622931381307
66,66,0,2,0,119.57622931381307
67,67,2,0,120,101.57857483116118
68,68,1,1,60,112.07974758983522
69,69,0,2,0,118.07974758983522
70,70,2,0,120,100.08209310718331
71,71,1,1,60,110.58326586585737
72,72,0,2,0,116.58326586585737
73,73,1,1,60,115.08443862453142
74,74,2,0,120,103.0867841418795
75,75,0,2,0,115.0867841418795
76,76,1,1,60,113.58795690055355
77,77,2,0,120,101.59030241790165
78,78,0,2,0,113.59030241790165
79,79,1,1,60,112.0914751765757
80,80,2,0,120,100.09382069392379
81,81,0,2,0,112.09382069392379
82,82,1,1,60,110.59499345259785
83,83,1,1,60,115.09616621127189
84,84,0,1,0,115.09616621127189
85,85,2,0,120,103.09851172861998
86,86,1,1,60,113.59968448729403
87,87,0,2,0,119.59968448729403
88,88,2,0,120,101.60203000464213
89,89,1,1,60,112.10320276331618
90,90,0,2,0,118.10320276331618
91,91,2,0,120,100.10554828066427
92,92,1,1,60,110.60672103933832
93,93,0,2,0,116.60672103933832
94,94,1,1,60,115.10789379801237
95,95,2,0,120,103.11023931536046
96,96,0,2,0,115.11023931536046
97,97,1,1,60,113.6114120740345
98,98,2,0,120,101.61375759138261
99,99,0,2,0,113.61375759138261
