,Time,Filled Orders,Discarded Orders,Revenue,Costs
0,0,1,0,60,120.26068458710672
1,1,2,0,120,100.78205376132016
2,2,3,0,180,101.56410752264033
3,3,3,1,180,108.34616128396048
4,4,3,1,180,109.12821504528065
5,5,1,2,60,120.38889963238736
6,6,0,2,0,120.38889963238736
7,7,2,0,120,103.91026880660081
8,8,1,1,60,115.17095339370753
9,9,0,2,0,121.17095339370753
10,10,0,1,0,115.17095339370753
11,11,0,1,0,115.17095339370753
12,12,0,1,0,115.17095339370753
13,13,0,1,0,115.17095339370753
14,14,0,1,0,115.17095339370753
15,15,0,1,0,115.17095339370753
16,16,0,1,0,115.17095339370753
17,17,0,1,0,115.17095339370753
18,18,0,1,0,115.17095339370753
19,19,0,1,0,115.17095339370753
20,20,0,1,0,115.17095339370753
21,21,0,1,0,115.17095339370753
22,22,0,1,0,115.17095339370753
23,23,0,1,0,115.17095339370753
24,24,0,1,0,115.17095339370753
25,25,0,1,0,115.17095339370753
26,26,0,1,0,115.17095339370753
27,27,0,1,0,115.17095339370753
28,28,0,1,0,115.17095339370753
29,29,0,1,0,115.17095339370753
30,30,0,1,0,115.17095339370753
31,31,0,1,0,115.17095339370753
32,32,0,1,0,115.17095339370753
33,33,0,1,0,115.17095339370753
34,34,0,1,0,115.17095339370753
35,35,0,1,0,115.17095339370753
36,36,0,1,0,115.17095339370753
37,37,0,1,0,115.17095339370753
38,38,0,1,0,115.17095339370753
39,39,0,1,0,115.17095339370753
40,40,0,1,0,115.17095339370753
41,41,0,1,0,115.17095339370753
42,42,0,1,0,115.17095339370753
43,43,0,1,0,115.17095339370753
44,44,0,1,0,115.17095339370753
45,45,0,1,0,115.17095339370753
46,46,0,1,0,115.17095339370753
47,47,0,1,0,115.17095339370753
48,48,0,1,0,115.17095339370753
49,49,0,1,0,115.17095339370753
50,50,0,1,0,115.17095339370753
51,51,0,1,0,115.17095339370753
52,52,0,1,0,115.17095339370753
53,53,0,1,0,115.17095339370753
54,54,0,1,0,115.17095339370753
55,55,0,1,0,115.17095339370753
56,56,0,1,0,115.17095339370753
57,57,0,1,0,115.17095339370753
58,58,0,1,0,115.17095339370753
59,59,0,1,0,115.17095339370753
60,60,0,1,0,115.17095339370753
61,61,0,1,0,115.17095339370753
62,62,0,1,0,115.17095339370753
63,63,0,1,0,115.17095339370753
64,64,0,1,0,115.17095339370753
65,65,0,1,0,115.17095339370753
66,66,0,1,0,115.17095339370753
67,67,0,1,0,115.17095339370753
68,68,0,1,0,115.17095339370753
69,69,0,1,0,115.17095339370753
70,70,0,1,0,115.17095339370753
71,71,0,1,0,115.17095339370753
72,72,0,1,0,115.17095339370753
73,73,0,1,0,115.17095339370753
74,74,0,1,0,115.17095339370753
75,75,0,1,0,115.17095339370753
76,76,0,1,0,115.17095339370753
77,77,0,1,0,115.17095339370753
78,78,0,1,0,115.17095339370753
79,79,0,1,0,115.17095339370753
80,80,0,1,0,115.17095339370753
81,81,0,1,0,115.17095339370753
82,82,0,1,0,115.17095339370753
83,83,0,1,0,115.17095339370753
84,84,0,1,0,115.17095339370753
85,85,0,1,0,115.17095339370753
86,86,0,1,0,115.17095339370753
87,87,0,1,0,115.17095339370753
88,88,0,1,0,115.17095339370753
89,89,0,1,0,115.17095339370753
90,90,0,1,0,115.17095339370753
91,91,0,1,0,115.17095339370753
92,92,0,1,0,115.17095339370753
93,93,0,1,0,115.17095339370753
94,94,0,1,0,115.17095339370753
95,95,0,1,0,115.17095339370753
96,96,0,1,0,115.17095339370753
97,97,0,1,0,115.17095339370753
98,98,0,1,0,115.17095339370753
99,99,0,1,0,115.17095339370753
