,Time,Filled Orders,Discarded Orders,Revenue,Costs
0,0,1,0,60,118.67101909165213
1,1,2,0,120,126.01305727495637
2,2,3,0,180,122.02611454991275
3,3,4,0,240,106.71019091652124
4,4,3,1,180,108.72324819147761
5,5,2,2,120,122.06528637478186
6,6,0,2,0,122.06528637478186
7,7,0,2,0,122.06528637478186
8,8,0,1,0,116.06528637478186
9,9,0,1,0,116.06528637478186
10,10,2,0,120,117.40732455808612
11,11,3,0,180,113.42038183304248
12,12,1,2,60,114.09140092469461
13,13,2,1,120,115.43343910799885
14,14,3,0,180,105.44649638295523
15,15,0,2,0,117.44649638295523
16,16,3,0,180,101.4595536579116
17,17,2,1,120,114.80159184121585
18,18,0,2,0,120.80159184121585
19,19,3,0,180,104.81464911617222
20,20,3,1,180,106.8277063911286
21,21,0,2,0,112.8277063911286
22,22,2,1,120,114.16974457443284
23,23,3,0,180,104.18280184938922
24,24,0,2,0,116.18280184938922
25,25,3,0,180,100.19585912434559
26,26,2,1,120,113.53789730764984
27,27,0,2,0,119.53789730764984
28,28,3,0,180,103.55095458260621
29,29,2,1,120,116.89299276591046
30,30,0,2,0,122.89299276591046
31,31,3,0,180,106.90605004086683
32,32,3,1,180,108.9191073158232
33,33,0,2,0,114.9191073158232
34,34,2,1,120,116.26114549912745
35,35,3,0,180,106.27420277408382
36,36,0,2,0,118.27420277408382
37,37,3,0,180,102.2872600490402
38,38,2,1,120,115.62929823234444
39,39,0,2,0,121.62929823234444
40,40,3,0,180,105.64235550730082
41,41,3,1,180,107.65541278225719
42,42,0,2,0,113.65541278225719
43,43,2,1,120,114.99745096556144
44,44,3,0,180,105.01050824051781
45,45,0,2,0,117.01050824051781
46,46,3,0,180,101.02356551547419
47,47,2,1,120,114.36560369877843
48,48,0,2,0,120.36560369877843
49,49,3,0,180,104.37866097373481
50,50,3,1,180,106.39171824869118
51,51,0,2,0,112.39171824869118
52,52,2,1,120,113.73375643199543
53,53,3,0,180,103.7468137069518
54,54,0,2,0,115.7468137069518
55,55,2,1,120,117.08885189025605
56,56,3,0,180,107.10190916521242
57,57,0,2,0,119.10190916521242
58,58,3,0,180,103.11496644016879
59,59,2,1,120,116.45700462347304
60,60,0,2,0,122.45700462347304
61,61,3,0,180,106.4700618984294
62,62,3,1,180,108.48311917338579
63,63,0,2,0,114.48311917338579
64,64,2,1,120,115.82515735669003
65,65,3,0,180,105.83821463164641
66,66,0,2,0,117.83821463164641
67,67,3,0,180,101.85127190660278
68,68,2,1,120,115.19331008990703
69,69,0,2,0,121.19331008990703
70,70,3,0,180,105.2063673648634
71,71,3,1,180,107.21942463981978
72,72,0,2,0,113.21942463981978
73,73,2,1,120,114.56146282312402
74,74,3,0,180,104.5745200980804
75,75,0,2,0,116.5745200980804
76,76,3,0,180,100.58757737303677
77,77,2,1,120,113.92961555634102
78,78,0,2,0,119.92961555634102
79,79,3,0,180,103.94267283129739
80,80,2,1,120,117.28471101460164
81,81,0,2,0,123.28471101460164
82,82,3,0,180,107.29776828955801
83,83,3,1,180,109.31082556451437
84,84,0,2,0,115.31082556451437
85,85,2,1,120,116.65286374781863
86,86,3,0,180,106.665921022775
87,87,0,2,0,118.665921022775
88,88,3,0,180,102.67897829773138
89,89,2,1,120,116.02101648103562
90,90,0,2,0,122.02101648103562
91,91,3,0,180,106.034073755992
92,92,3,1,180,108.04713103094836
93,93,0,2,0,114.04713103094836
94,94,2,1,120,115.38916921425262
95,95,3,0,180,105.40222648920899
96,96,0,2,0,117.40222648920899
97,97,3,0,180,101.41528376416537
98,98,2,1,120,114.7573219474696
99,99,0,2,0,120.7573219474696
